audit_id,audit_group,original_uuid,uuid_segmento,cough_type,cough_type_consensus,config_key,segmentation_config,segmentation_method,event_index,event_id,event_start_relative,event_end_relative,event_duration,event_peak_relative,window_start_relative,window_end_relative,window_padding_left,window_padding_right,event_start,event_end,event_peak,window_start,window_end,event_too_long,event_exceeds_output_window,merged_active_run_count,merge_span_limit_ms,noise_floor_db,on_threshold_db,off_threshold_db,detected_by_energy,fallback_no_event
PAR006,dry_weak,c2356246-454a-42ac-ae33-967e5feabcb7,c2356246-454a-42ac-ae33-967e5feabcb7_seg_0,dry,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,c2356246-454a-42ac-ae33-967e5feabcb7_seg_0__moderate__event_001,6.479999813079834,6.931999889373779,0.45200007629394534,6.526000022888184,5.776000022888184,7.276000022888184,0.0,0.0,6.479999813079834,6.931999889373779,6.526000022888184,5.776000022888184,7.276000022888184,False,False,2,1500.0,-65.02445983886719,-20.0,-23.0,True,False
PAR007,dry_weak,0b35d226-9927-4ddc-b5ea-cca273d43f66,0b35d226-9927-4ddc-b5ea-cca273d43f66_seg_0,dry,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,0b35d226-9927-4ddc-b5ea-cca273d43f66_seg_0__moderate__event_000,3.789999994277954,4.661999908447266,0.8719999141693116,4.216000080108643,3.4660000801086426,4.966000080108643,0.0,0.0,3.789999994277954,4.661999908447266,4.216000080108643,3.4660000801086426,4.966000080108643,False,False,2,1500.0,-51.04500198364258,-20.0,-23.0,True,False
PAR007,dry_weak,0b35d226-9927-4ddc-b5ea-cca273d43f66,0b35d226-9927-4ddc-b5ea-cca273d43f66_seg_0,dry,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,0b35d226-9927-4ddc-b5ea-cca273d43f66_seg_0__moderate__event_001,5.430000099182129,6.132000175476074,0.7020000762939453,5.486000061035156,4.736000061035156,6.236000061035156,0.0,0.0,5.430000099182129,6.132000175476074,5.486000061035156,4.736000061035156,6.236000061035156,False,False,1,1500.0,-51.04500198364258,-20.0,-23.0,True,False
PAR007,dry_weak,0b35d226-9927-4ddc-b5ea-cca273d43f66,0b35d226-9927-4ddc-b5ea-cca273d43f66_seg_0,dry,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,2,0b35d226-9927-4ddc-b5ea-cca273d43f66_seg_0__moderate__event_002,7.229999813079834,7.871999946594238,0.6420001335144043,7.285999774932861,6.535999774932861,8.035999774932861,0.0,0.0,7.229999813079834,7.871999946594238,7.285999774932861,6.535999774932861,8.035999774932861,False,False,2,1500.0,-51.04500198364258,-20.0,-23.0,True,False
PAR008,dry_weak,60c3afcc-fe9b-4d91-b713-0ab357d5c825,60c3afcc-fe9b-4d91-b713-0ab357d5c825_seg_0,dry,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,60c3afcc-fe9b-4d91-b713-0ab357d5c825_seg_0__moderate__event_000,2.3799999084472656,3.641999927520752,1.2620000190734864,2.9860000610351562,2.2360000610351562,3.7360000610351562,0.0,0.0,2.3799999084472656,3.641999927520752,2.9860000610351562,2.2360000610351562,3.7360000610351562,False,False,3,1500.0,-53.30257797241211,-20.0,-23.0,True,False
PAR009,dry_weak,68be5313-193c-42ca-acdc-f6f93c9c1126,68be5313-193c-42ca-acdc-f6f93c9c1126_seg_0,dry,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,68be5313-193c-42ca-acdc-f6f93c9c1126_seg_0__moderate__event_000,4.129999908447266,4.442000118255615,0.31200020980834964,4.176000118255615,3.4260001182556152,4.926000118255615,0.0,0.0,4.129999908447266,4.442000118255615,4.176000118255615,3.4260001182556152,4.926000118255615,False,False,1,1500.0,-80.0,-20.0,-23.0,True,False
PAR010,dry_weak,8ec67d70-2a82-45ea-a646-ab8a5bc4bf4f,8ec67d70-2a82-45ea-a646-ab8a5bc4bf4f_seg_0,dry,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,8ec67d70-2a82-45ea-a646-ab8a5bc4bf4f_seg_0__moderate__event_000,1.2199999418258667,2.452000108718872,1.2320001668930054,1.9259999990463257,1.1759999990463257,2.6759999990463257,0.0,0.0,1.2199999418258667,2.452000108718872,1.9259999990463257,1.1759999990463257,2.6759999990463257,False,False,3,1500.0,-37.283626556396484,-20.0,-23.0,True,False
PAR010,dry_weak,8ec67d70-2a82-45ea-a646-ab8a5bc4bf4f,8ec67d70-2a82-45ea-a646-ab8a5bc4bf4f_seg_0,dry,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,8ec67d70-2a82-45ea-a646-ab8a5bc4bf4f_seg_0__moderate__event_001,2.660000118255615,2.901999917984009,0.24199979972839358,2.7160000801086426,1.9660000801086426,3.4660000801086426,0.0,0.0,2.660000118255615,2.901999917984009,2.7160000801086426,1.9660000801086426,3.4660000801086426,False,False,1,1500.0,-37.283626556396484,-20.0,-23.0,True,False
PAR011,wet_gold,0f8d80f9-700e-4069-924d-e15f29d7c19a,0f8d80f9-700e-4069-924d-e15f29d7c19a_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,0f8d80f9-700e-4069-924d-e15f29d7c19a_seg_0__moderate__event_000,0.6799999799728393,1.0420000228881836,0.36200004291534427,0.8360000252723694,0.08600002527236938,1.5860000252723694,0.0,0.0,0.6799999799728393,1.0420000228881836,0.8360000252723694,0.08600002527236938,1.5860000252723694,False,False,1,1500.0,-53.95464324951172,-20.0,-23.0,True,False
PAR011,wet_gold,0f8d80f9-700e-4069-924d-e15f29d7c19a,0f8d80f9-700e-4069-924d-e15f29d7c19a_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,0f8d80f9-700e-4069-924d-e15f29d7c19a_seg_0__moderate__event_001,1.9699999418258667,2.331999984741211,0.36200004291534427,2.125999927520752,1.375999927520752,2.875999927520752,0.0,0.0,1.9699999418258667,2.331999984741211,2.125999927520752,1.375999927520752,2.875999927520752,False,False,1,1500.0,-53.95464324951172,-20.0,-23.0,True,False
PAR011,wet_gold,0f8d80f9-700e-4069-924d-e15f29d7c19a,0f8d80f9-700e-4069-924d-e15f29d7c19a_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,2,0f8d80f9-700e-4069-924d-e15f29d7c19a_seg_0__moderate__event_002,3.1499998893737793,3.712000099182129,0.5620002098083496,3.3559999465942383,2.46,3.96,0.0,0.0,3.1499998893737793,3.712000099182129,3.3559999465942383,2.46,3.96,False,False,2,1500.0,-53.95464324951172,-20.0,-23.0,True,False
PAR012,wet_gold,f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28,f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28_seg_0__moderate__event_000,1.0599999752044678,2.212000099182129,1.1520001239776612,1.3559999465942383,0.7120000991821289,2.212000099182129,0.0,0.0,1.0599999752044678,2.212000099182129,1.3559999465942383,0.7120000991821289,2.212000099182129,False,False,2,1500.0,-41.59927749633789,-20.0,-23.0,True,False
PAR012,wet_gold,f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28,f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28_seg_0__moderate__event_001,2.9500000801086426,4.27200004196167,1.3219999618530274,3.2660000324249268,2.77200004196167,4.27200004196167,0.0,0.0,2.9500000801086426,4.27200004196167,3.2660000324249268,2.77200004196167,4.27200004196167,False,False,3,1500.0,-41.59927749633789,-20.0,-23.0,True,False
PAR012,wet_gold,f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28,f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,2,f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28_seg_0__moderate__event_002,5.030000003814697,6.141999927520752,1.1119999237060547,5.076000213623047,4.641999927520752,6.141999927520752,0.0,0.0,5.030000003814697,6.141999927520752,5.076000213623047,4.641999927520752,6.141999927520752,False,False,1,1500.0,-41.59927749633789,-20.0,-23.0,True,False
PAR013,wet_gold,7876c549-066a-4ea1-a82e-45772114f964,7876c549-066a-4ea1-a82e-45772114f964_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,7876c549-066a-4ea1-a82e-45772114f964_seg_0__moderate__event_000,1.049999984741211,2.081999984741211,1.032,1.156000018119812,0.581999984741211,2.081999984741211,0.0,0.0,1.049999984741211,2.081999984741211,1.156000018119812,0.581999984741211,2.081999984741211,False,False,2,1500.0,-45.756561279296875,-20.0,-23.0,True,False
PAR013,wet_gold,7876c549-066a-4ea1-a82e-45772114f964,7876c549-066a-4ea1-a82e-45772114f964_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,7876c549-066a-4ea1-a82e-45772114f964_seg_0__moderate__event_001,3.8299999561309814,4.661999908447266,0.8319999523162842,4.046000003814697,3.2960000038146973,4.796000003814697,0.0,0.0,3.8299999561309814,4.661999908447266,4.046000003814697,3.2960000038146973,4.796000003814697,False,False,2,1500.0,-45.756561279296875,-20.0,-23.0,True,False
PAR014,wet_gold,6462d540-48bc-410b-b08e-cdf0b45ee118,6462d540-48bc-410b-b08e-cdf0b45ee118_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,6462d540-48bc-410b-b08e-cdf0b45ee118_seg_0__moderate__event_000,1.199999960899353,1.4519999895095825,0.2520000286102295,1.3259999752044678,0.5759999752044678,2.0759999752044678,0.0,0.0,1.199999960899353,1.4519999895095825,1.3259999752044678,0.5759999752044678,2.0759999752044678,False,False,1,1500.0,-55.586002349853516,-20.0,-23.0,True,False
PAR014,wet_gold,6462d540-48bc-410b-b08e-cdf0b45ee118,6462d540-48bc-410b-b08e-cdf0b45ee118_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,6462d540-48bc-410b-b08e-cdf0b45ee118_seg_0__moderate__event_001,2.099999937057495,3.0420000228881836,0.9420000858306885,2.1559998989105225,1.5420000228881836,3.0420000228881836,0.0,0.0,2.099999937057495,3.0420000228881836,2.1559998989105225,1.5420000228881836,3.0420000228881836,False,False,2,1500.0,-55.586002349853516,-20.0,-23.0,True,False
PAR015,wet_gold,3278e364-afdd-4c39-9126-b8b4a4caf1c5,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0__moderate__event_000,0.1700000044107437,0.40200000739097597,0.23200000298023227,0.22599999606609344,0.0,1.5,0.0,0.0,0.1700000044107437,0.40200000739097597,0.22599999606609344,0.0,1.5,False,False,1,1500.0,-57.31485366821289,-20.0,-23.0,True,False
PAR015,wet_gold,3278e364-afdd-4c39-9126-b8b4a4caf1c5,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0__moderate__event_001,3.930000099182129,5.351999965667725,1.4219998664855957,4.625999927520752,3.875999927520752,5.375999927520752,0.0,0.0,3.930000099182129,5.351999965667725,4.625999927520752,3.875999927520752,5.375999927520752,False,False,4,1500.0,-57.31485366821289,-20.0,-23.0,True,False
PAR015,wet_gold,3278e364-afdd-4c39-9126-b8b4a4caf1c5,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,2,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0__moderate__event_002,5.479999813079834,6.192000118255615,0.7120003051757813,5.685999870300293,4.935999870300293,6.435999870300293,0.0,0.0,5.479999813079834,6.192000118255615,5.685999870300293,4.935999870300293,6.435999870300293,False,False,2,1500.0,-57.31485366821289,-20.0,-23.0,True,False
PAR015,wet_gold,3278e364-afdd-4c39-9126-b8b4a4caf1c5,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,3,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0__moderate__event_003,6.760000022888184,7.312000003814697,0.5519999809265137,6.806000232696533,6.056000232696533,7.556000232696533,0.0,0.0,6.760000022888184,7.312000003814697,6.806000232696533,6.056000232696533,7.556000232696533,False,False,1,1500.0,-57.31485366821289,-20.0,-23.0,True,False
PAR015,wet_gold,3278e364-afdd-4c39-9126-b8b4a4caf1c5,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,4,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0__moderate__event_004,7.530000003814697,7.74199983215332,0.21199982833862308,7.576000213623047,6.826000213623047,8.326000213623047,0.0,0.0,7.530000003814697,7.74199983215332,7.576000213623047,6.826000213623047,8.326000213623047,False,False,1,1500.0,-57.31485366821289,-20.0,-23.0,True,False
PAR015,wet_gold,3278e364-afdd-4c39-9126-b8b4a4caf1c5,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0,wet,gold_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,5,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0__moderate__event_005,8.680000099182129,8.871999946594238,0.1919998474121094,8.706000328063965,7.956000328063965,9.456000328063965,0.0,0.0,8.680000099182129,8.871999946594238,8.706000328063965,7.956000328063965,9.456000328063965,False,False,2,1500.0,-57.31485366821289,-20.0,-23.0,True,False
PAR016,wet_weak,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0,wet,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0__moderate__event_000,2.7100000705718994,3.512000051498413,0.8019999809265137,2.7660000324249268,2.0160000324249268,3.5160000324249268,0.0,0.0,2.7100000705718994,3.512000051498413,2.7660000324249268,2.0160000324249268,3.5160000324249268,False,False,2,1500.0,-49.0054931640625,-20.0,-23.0,True,False
PAR016,wet_weak,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0,wet,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0__moderate__event_001,4.729999813079834,5.232000080108643,0.5020002670288086,4.796000003814697,4.046000003814697,5.546000003814697,0.0,0.0,4.729999813079834,5.232000080108643,4.796000003814697,4.046000003814697,5.546000003814697,False,False,1,1500.0,-49.0054931640625,-20.0,-23.0,True,False
PAR016,wet_weak,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0,wet,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,2,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0__moderate__event_002,5.430000099182129,5.572000232696533,0.14200013351440433,5.47599983215332,4.72599983215332,6.22599983215332,0.0,0.0,5.430000099182129,5.572000232696533,5.47599983215332,4.72599983215332,6.22599983215332,False,False,1,1500.0,-49.0054931640625,-20.0,-23.0,True,False
PAR016,wet_weak,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0,wet,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,3,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0__moderate__event_003,6.870000156402588,7.402000156402588,0.532,6.935999870300293,6.185999870300293,7.685999870300293,0.0,0.0,6.870000156402588,7.402000156402588,6.935999870300293,6.185999870300293,7.685999870300293,False,False,2,1500.0,-49.0054931640625,-20.0,-23.0,True,False
PAR016,wet_weak,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0,wet,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,4,25e59482-9d33-4a0c-bfbf-5438b9c0c9ea_seg_0__moderate__event_004,7.760000022888184,7.971999851226807,0.21199982833862308,7.806000232696533,7.056000232696533,8.556000232696533,0.0,0.0,7.760000022888184,7.971999851226807,7.806000232696533,7.056000232696533,8.556000232696533,False,False,1,1500.0,-49.0054931640625,-20.0,-23.0,True,False
PAR017,wet_weak,dccd10ed-751e-462c-9513-340d89510ea6,dccd10ed-751e-462c-9513-340d89510ea6_seg_0,wet,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,0,dccd10ed-751e-462c-9513-340d89510ea6_seg_0__moderate__event_000,3.6900000896453857,3.9820000801086426,0.29199999046325686,3.7360000610351562,2.9860000610351562,4.486000061035156,0.0,0.0,3.6900000896453857,3.9820000801086426,3.7360000610351562,2.9860000610351562,4.486000061035156,False,False,1,1500.0,-77.8676528930664,-20.0,-23.0,True,False
PAR017,wet_weak,dccd10ed-751e-462c-9513-340d89510ea6,dccd10ed-751e-462c-9513-340d89510ea6_seg_0,wet,weak_expert,moderate,top20_margin5_smooth30_gap200_min80_win1500,energy_hysteresis_bounded_merge_v2,1,dccd10ed-751e-462c-9513-340d89510ea6_seg_0__moderate__event_001,4.760000022888184,5.511999813079834,0.7519997901916504,4.915999889373779,4.165999889373779,5.665999889373779,0.0,0.0,4.760000022888184,5.511999813079834,4.915999889373779,4.165999889373779,5.665999889373779,False,False,2,1500.0,-77.8676528930664,-20.0,-23.0,True,False
