fname,labels,mids,split,title,uploader,license,license_id,license_allowed,license_rejection_reason,additional_non_hierarchical_labels,has_additional_non_hierarchical_labels,audio_profile,local_audio_status,local_paths,conflict_in_negative_directory,selection_status,manual_review_status,dataset_origin,label,stage1_target,cough_type,cough_type_label,cough_type_consensus,stage2_eligible,stage2_exclusion_reason,source_url,planned_transformations,attribution_text,labels_exact
145487,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,0005 Cough,bmoreno,http://creativecommons.org/licenses/by/3.0/,CC-BY-3.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\145487.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/145487/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""0005 Cough"" by bmoreno; Freesound ID 145487; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",Cough|Respiratory_sounds
148205,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,riure 3_aeiraval_petits.mp3,espaitecnologic,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\148205.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/148205/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""riure 3_aeiraval_petits.mp3"" by espaitecnologic; Freesound ID 148205; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
148212,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,tos_aeiraval_petits.mp3,espaitecnologic,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\148212.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/148212/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""tos_aeiraval_petits.mp3"" by espaitecnologic; Freesound ID 148212; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
148224,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,cough2,skxr,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\148224.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/148224/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""cough2"" by skxr; Freesound ID 148224; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
148225,"Human_voice,Cough,Respiratory_sounds","/m/09l8g,/m/01b_21,/m/09hlz4",train,cough1.flac,skxr,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\148225.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/148225/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""cough1.flac"" by skxr; Freesound ID 148225; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Human_voice|Respiratory_sounds
148310,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,cough.wav,ElGeorgia,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\148310.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/148310/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""cough.wav"" by ElGeorgia; Freesound ID 148310; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
149042,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,manCough2.wav,Zabuhailo,http://creativecommons.org/licenses/by/3.0/,CC-BY-3.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\149042.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/149042/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""manCough2.wav"" by Zabuhailo; Freesound ID 149042; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",Cough|Respiratory_sounds
149043,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,manCough1.wav,Zabuhailo,http://creativecommons.org/licenses/by/3.0/,CC-BY-3.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\149043.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/149043/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""manCough1.wav"" by Zabuhailo; Freesound ID 149043; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",Cough|Respiratory_sounds
151212,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Cough (2),OwlStorm,http://creativecommons.org/licenses/by/3.0/,CC-BY-3.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\151212.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/151212/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Cough (2)"" by OwlStorm; Freesound ID 151212; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",Cough|Respiratory_sounds
151213,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Cough Female,OwlStorm,http://creativecommons.org/licenses/by/3.0/,CC-BY-3.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\151213.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/151213/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Cough Female"" by OwlStorm; Freesound ID 151213; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",Cough|Respiratory_sounds
151217,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Cough (3),OwlStorm,http://creativecommons.org/licenses/by/3.0/,CC-BY-3.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\151217.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/151217/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Cough (3)"" by OwlStorm; Freesound ID 151217; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",Cough|Respiratory_sounds
151921,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Clearing throat.aif,carroll27,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\151921.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/151921/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Clearing throat.aif"" by carroll27; Freesound ID 151921; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
154434,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Cough 1.wav,ecfike,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\154434.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/154434/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Cough 1.wav"" by ecfike; Freesound ID 154434; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
154443,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Cough 2.wav,ecfike,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\154443.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/154443/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Cough 2.wav"" by ecfike; Freesound ID 154443; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
154444,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Cough 3.wav,ecfike,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\154444.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/154444/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Cough 3.wav"" by ecfike; Freesound ID 154444; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
155904,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Cough2.wav,tiptoe84,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\155904.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/155904/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Cough2.wav"" by tiptoe84; Freesound ID 155904; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
155905,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Cough.wav,tiptoe84,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\155905.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/155905/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Cough.wav"" by tiptoe84; Freesound ID 155905; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
157293,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Bug Sprayed.wav,husky70,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\157293.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/157293/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Bug Sprayed.wav"" by husky70; Freesound ID 157293; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
157296,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Coughing Cough.wav,husky70,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\157296.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/157296/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Coughing Cough.wav"" by husky70; Freesound ID 157296; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
169726,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Cough!,qubodup,http://creativecommons.org/publicdomain/zero/1.0/,CC0-1.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\169726.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/169726/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Cough!"" by qubodup; Freesound ID 169726; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",Cough|Respiratory_sounds
171396,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Wet Cough,unfa,http://creativecommons.org/licenses/by/3.0/,CC-BY-3.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\171396.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/171396/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Wet Cough"" by unfa; Freesound ID 171396; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",Cough|Respiratory_sounds
171542,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,coughing,Eelke,http://creativecommons.org/licenses/by/3.0/,CC-BY-3.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\171542.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/171542/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""coughing"" by Eelke; Freesound ID 171542; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",Cough|Respiratory_sounds
17167,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Cough01.wav,LG,http://creativecommons.org/licenses/by/3.0/,CC-BY-3.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\17167.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/17167/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Cough01.wav"" by LG; Freesound ID 17167; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",Cough|Respiratory_sounds
17168,"Human_voice,Cough,Respiratory_sounds","/m/09l8g,/m/01b_21,/m/09hlz4",train,Cough02.wav,LG,http://creativecommons.org/licenses/by/3.0/,CC-BY-3.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\17168.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/17168/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Cough02.wav"" by LG; Freesound ID 17168; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",Cough|Human_voice|Respiratory_sounds
177835,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,Cough Funny,unfa,http://creativecommons.org/licenses/by/3.0/,CC-BY-3.0,True,,,False,cough_with_expected_hierarchy_only,already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\177835.wav,False,selected_license_safe,recommended_random_audit,FSD50K,1,1,unknown,3,not_applicable_fsd50k,False,fsd50k_has_no_dry_wet_annotation,https://freesound.org/s/177835/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""Cough Funny"" by unfa; Freesound ID 177835; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",Cough|Respiratory_sounds
