fname,dataset_origin,stage1_target,cough_type,stage2_eligible,stage2_exclusion_reason,labels,labels_exact,mids,split,title,uploader,license_id,license,source_url,planned_transformations,attribution_text,local_audio_status,local_paths
100078,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,impressivewindbreak.mp3,NoiseCollector,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100078/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""impressivewindbreak.mp3"" by NoiseCollector; Freesound ID 100078; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100078.wav
10008,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,"Breathing,Respiratory_sounds",Breathing|Respiratory_sounds,"/m/0lyf6,/m/09hlz4",train,S_mb-breath-1 028.aif,batchku,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/,https://freesound.org/s/10008/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""S_mb-breath-1 028.aif"" by batchku; Freesound ID 10008; CC0-1.0 (http://creativecommons.org/publicdomain/zero/1.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\10008.wav
100082,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,viscosityfratart.mp3,NoiseCollector,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100082/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""viscosityfratart.mp3"" by NoiseCollector; Freesound ID 100082; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100082.wav
100114,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,"Cat,Domestic_animals_and_pets,Animal",Animal|Cat|Domestic_animals_and_pets,"/m/01yrx,/m/068hy,/m/0jbk",train,raw_cat_test.mp3,NoiseCollector,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100114/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""raw_cat_test.mp3"" by NoiseCollector; Freesound ID 100114; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100114.wav
100124,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,"Dog,Domestic_animals_and_pets,Animal",Animal|Dog|Domestic_animals_and_pets,"/m/0bt9lr,/m/068hy,/m/0jbk",train,trickortreatdog.mp3,NoiseCollector,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100124/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""trickortreatdog.mp3"" by NoiseCollector; Freesound ID 100124; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100124.wav
100303,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,MONSTER FART.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100303/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""MONSTER FART.wav"" by IFartInUrGeneralDirection; Freesound ID 100303; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100303.wav
100304,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30071.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100304/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30071.wav"" by IFartInUrGeneralDirection; Freesound ID 100304; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100304.wav
100305,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30072.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100305/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30072.wav"" by IFartInUrGeneralDirection; Freesound ID 100305; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100305.wav
100306,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30073.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100306/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30073.wav"" by IFartInUrGeneralDirection; Freesound ID 100306; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100306.wav
100307,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30074.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100307/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30074.wav"" by IFartInUrGeneralDirection; Freesound ID 100307; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100307.wav
100308,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30075.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100308/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30075.wav"" by IFartInUrGeneralDirection; Freesound ID 100308; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100308.wav
100309,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30076.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100309/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30076.wav"" by IFartInUrGeneralDirection; Freesound ID 100309; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100309.wav
100310,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30081.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100310/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30081.wav"" by IFartInUrGeneralDirection; Freesound ID 100310; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100310.wav
100311,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30082.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100311/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30082.wav"" by IFartInUrGeneralDirection; Freesound ID 100311; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100311.wav
100312,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30083.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100312/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30083.wav"" by IFartInUrGeneralDirection; Freesound ID 100312; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100312.wav
100313,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30084.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100313/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30084.wav"" by IFartInUrGeneralDirection; Freesound ID 100313; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100313.wav
100315,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30086.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100315/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30086.wav"" by IFartInUrGeneralDirection; Freesound ID 100315; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100315.wav
100316,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30087.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100316/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30087.wav"" by IFartInUrGeneralDirection; Freesound ID 100316; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100316.wav
100317,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30089.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100317/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30089.wav"" by IFartInUrGeneralDirection; Freesound ID 100317; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100317.wav
100318,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30090.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100318/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30090.wav"" by IFartInUrGeneralDirection; Freesound ID 100318; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100318.wav
100319,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30091.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100319/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30091.wav"" by IFartInUrGeneralDirection; Freesound ID 100319; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100319.wav
100321,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30093.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100321/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30093.wav"" by IFartInUrGeneralDirection; Freesound ID 100321; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100321.wav
100322,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30094.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100322/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30094.wav"" by IFartInUrGeneralDirection; Freesound ID 100322; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100322.wav
100323,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30098.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100323/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30098.wav"" by IFartInUrGeneralDirection; Freesound ID 100323; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100323.wav
100324,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30102.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100324/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30102.wav"" by IFartInUrGeneralDirection; Freesound ID 100324; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100324.wav
100325,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30103.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100325/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30103.wav"" by IFartInUrGeneralDirection; Freesound ID 100325; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100325.wav
100326,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30106.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100326/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30106.wav"" by IFartInUrGeneralDirection; Freesound ID 100326; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100326.wav
100327,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30107.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100327/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30107.wav"" by IFartInUrGeneralDirection; Freesound ID 100327; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100327.wav
100328,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30108.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100328/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30108.wav"" by IFartInUrGeneralDirection; Freesound ID 100328; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100328.wav
100329,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30112.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100329/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30112.wav"" by IFartInUrGeneralDirection; Freesound ID 100329; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100329.wav
100330,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30113.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100330/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30113.wav"" by IFartInUrGeneralDirection; Freesound ID 100330; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100330.wav
100331,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30116.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100331/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30116.wav"" by IFartInUrGeneralDirection; Freesound ID 100331; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100331.wav
100332,FSD50K,0,no_cough,False,fsd50k_negative_stage1_only,Fart,Fart,/m/02_nn,train,WS_30119.wav,IFartInUrGeneralDirection,CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/s/100332/,source WAV preserved; model preprocessing may resample to 16 kHz mono and extract features,"""WS_30119.wav"" by IFartInUrGeneralDirection; Freesound ID 100332; CC-BY-3.0 (http://creativecommons.org/licenses/by/3.0/); accessed through FSD50K.",already_present,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_negative_class_dataset\100332.wav
